English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word	Russian Synonyms
enlarged	0	0	0	0	0	0	0	0	0	0	увеличенный	
enlargement	0	0	0	0	0	0	0	0	0	0	расширение	
enlist	0	0	0	0	0	0	0	0	0	0	завербовать	
enormity	0	0	0	0	0	0	0	0	0	0	чудовищность	
enormous	0	0	0	0	0	0	0	0	0	0	громадный	
enormously	0	0	0	0	0	0	0	0	0	0	чрезвычайно	
ensue	0	0	0	0	0	0	0	0	0	0	наступить	
ensure	0	0	0	0	0	0	0	0	0	0	гарантировать	
entail	0	0	0	0	0	0	0	0	0	0	влечет за собой	
enter	0	0	0	0	0	0	0	0	0	0	войти	
enterprise	0	0	0	0	0	0	0	0	0	0	предприятие	
entice	0	0	0	0	0	0	0	0	0	0	соблазнить	
entire	0	0	0	0	0	0	0	0	0	0	весь	
entirety	0	0	0	0	0	0	0	0	0	0	полнота	
entitle	0	0	0	0	0	0	0	0	0	0	право	
entity	0	0	0	0	0	0	0	0	0	0	организация	
entomology	0	0	0	0	0	0	0	0	0	0	энтомология	
entrance	0	0	0	0	0	0	0	0	0	0	вход	
entreat	0	0	0	0	0	0	0	0	0	0	умолять	
entree	0	0	0	0	0	0	0	0	0	0	первое блюдо	
entrepreneur	0	0	0	0	0	0	0	0	0	0	предприниматель	
entry	0	0	0	0	0	0	0	0	0	0	вход	
enumerate	0	0	0	0	0	0	0	0	0	0	перечислить	
enumeration	0	0	0	0	0	0	0	0	0	0	перечисление	
envelope	0	0	0	0	0	0	0	0	0	0	конверт	
environment	0	0	0	0	0	0	0	0	0	0	Окружающая среда	
environs	0	0	0	0	0	0	0	0	0	0	окрестности	
envision	0	0	0	0	0	0	0	0	0	0	представить	
envoy	0	0	0	0	0	0	0	0	0	0	посланник	
ephemeral	0	0	0	0	0	0	0	0	0	0	эфемерный	
epidermis	0	0	0	0	0	0	0	0	0	0	эпидермис	
epilogue	0	0	0	0	0	0	0	0	0	0	эпилог	
episode	0	0	0	0	0	0	0	0	0	0	эпизод	
episodic	0	0	0	0	0	0	0	0	0	0	эпизодический	
epistle	0	0	0	0	0	0	0	0	0	0	послание	
epithet	0	0	0	0	0	0	0	0	0	0	эпитет	
epoch	0	0	0	0	0	0	0	0	0	0	эпоха	
equal	0	0	0	0	0	0	0	0	0	0	равный	
equalization	0	0	0	0	0	0	0	0	0	0	выравнивание	
equalize	0	0	0	0	0	0	0	0	0	0	уравнивать	
equate	0	0	0	0	0	0	0	0	0	0	приравнивать	
equation	0	0	0	0	0	0	0	0	0	0	уравнение	
equator	0	0	0	0	0	0	0	0	0	0	экватор	
equatorial	0	0	0	0	0	0	0	0	0	0	экваториальный	
equestrian	0	0	0	0	0	0	0	0	0	0	наездник	
equidistant	0	0	0	0	0	0	0	0	0	0	равноудаленный	
equilibration	0	0	0	0	0	0	0	0	0	0	уравновешивание	
equip	0	0	0	0	0	0	0	0	0	0	оборудовать	
equipment	0	0	0	0	0	0	0	0	0	0	оборудование	
equitable	0	0	0	0	0	0	0	0	0	0	справедливый	
equivalence	0	0	0	0	0	0	0	0	0	0	эквивалентность	
equivalent	0	0	0	0	0	0	0	0	0	0	эквивалент	
equivocal	0	0	0	0	0	0	0	0	0	0	двусмысленный	
era	0	0	0	0	0	0	0	0	0	0	эпоха	
erasure	0	0	0	0	0	0	0	0	0	0	стирание	
ere	0	0	0	0	0	0	0	0	0	0	до	
erect	0	0	0	0	0	0	0	0	0	0	возводить	
erection	0	0	0	0	0	0	0	0	0	0	эрекция	
ergo	0	0	0	0	0	0	0	0	0	0	следовательно	
erode	0	0	0	0	0	0	0	0	0	0	разрушать	
erst	0	0	0	0	0	0	0	0	0	0	первый	
escalade	0	0	0	0	0	0	0	0	0	0	эскалада	
escalator	0	0	0	0	0	0	0	0	0	0	эскалатор	
escarpment	0	0	0	0	0	0	0	0	0	0	откос	
esoteric	0	0	0	0	0	0	0	0	0	0	эзотерический	
especial	0	0	0	0	0	0	0	0	0	0	особенный	
espouse	0	0	0	0	0	0	0	0	0	0	супруга	
essay	0	0	0	0	0	0	0	0	0	0	сочинение	
essayist	0	0	0	0	0	0	0	0	0	0	эссеист	
essence	0	0	0	0	0	0	0	0	0	0	сущность	
essentially	0	0	0	0	0	0	0	0	0	0	по сути	
establishment	0	0	0	0	0	0	0	0	0	0	учреждение	
estate	0	0	0	0	0	0	0	0	0	0	имущество	
estimate	0	0	0	0	0	0	0	0	0	0	оценивать	
estimation	0	0	0	0	0	0	0	0	0	0	предварительный расчет	
estoppel	0	0	0	0	0	0	0	0	0	0	эстоппель	
estrogen	0	0	0	0	0	0	0	0	0	0	эстроген	
estuary	0	0	0	0	0	0	0	0	0	0	эстуарий	
etch	0	0	0	0	0	0	0	0	0	0	травление	
etching	0	0	0	0	0	0	0	0	0	0	офорт	
eternal	0	0	0	0	0	0	0	0	0	0	вечный	
eternity	0	0	0	0	0	0	0	0	0	0	вечность	
ethanol	0	0	0	0	0	0	0	0	0	0	этиловый спирт	
ether	0	0	0	0	0	0	0	0	0	0	эфир	
ethnography	0	0	0	0	0	0	0	0	0	0	этнография	
etiology	0	0	0	0	0	0	0	0	0	0	этиология	
etiquette	0	0	0	0	0	0	0	0	0	0	этикет	
etymology	0	0	0	0	0	0	0	0	0	0	этимология	
euchre	0	0	0	0	0	0	0	0	0	0	перехитрить	
eugenics	0	0	0	0	0	0	0	0	0	0	евгеника	
eulogy	0	0	0	0	0	0	0	0	0	0	панегирик	
euphemism	0	0	0	0	0	0	0	0	0	0	эвфемизм	
evaluate	0	0	0	0	0	0	0	0	0	0	оценивать	
evangelical	0	0	0	0	0	0	0	0	0	0	евангельский	
evangelist	0	0	0	0	0	0	0	0	0	0	евангелист	
evangelistic	0	0	0	0	0	0	0	0	0	0	проповеднический	
evaporation	0	0	0	0	0	0	0	0	0	0	испарение	
eve	0	0	0	0	0	0	0	0	0	0	канун	
evening	0	0	0	0	0	0	0	0	0	0	вечер	
event	0	0	0	0	0	0	0	0	0	0	мероприятие	
eventful	0	0	0	0	0	0	0	0	0	0	насыщенный событиями	
evermore	0	0	0	0	0	0	0	0	0	0	навсегда	
everyday	0	0	0	0	0	0	0	0	0	0	ежедневно	
evidence	0	0	0	0	0	0	0	0	0	0	доказательство	
evoke	0	0	0	0	0	0	0	0	0	0	вызывать	
evolve	0	0	0	0	0	0	0	0	0	0	эволюционировать	
ewe	0	0	0	0	0	0	0	0	0	0	овца	
exaggeration	0	0	0	0	0	0	0	0	0	0	преувеличение	
exam	0	0	0	0	0	0	0	0	0	0	экзамен	
examine	0	0	0	0	0	0	0	0	0	0	исследовать	
examiner	0	0	0	0	0	0	0	0	0	0	экзаменатор	
excavate	0	0	0	0	0	0	0	0	0	0	копать	
excavator	0	0	0	0	0	0	0	0	0	0	экскаватор	
exceeding	0	0	0	0	0	0	0	0	0	0	превышение	
excepting	0	0	0	0	0	0	0	0	0	0	исключая	
exception	0	0	0	0	0	0	0	0	0	0	исключение	
excerpt	0	0	0	0	0	0	0	0	0	0	отрывок	
excessive	0	0	0	0	0	0	0	0	0	0	излишний	
excessively	0	0	0	0	0	0	0	0	0	0	чрезмерно	
excision	0	0	0	0	0	0	0	0	0	0	иссечение	
excitability	0	0	0	0	0	0	0	0	0	0	возбудимость	
excursion	0	0	0	0	0	0	0	0	0	0	экскурсия	
execute	0	0	0	0	0	0	0	0	0	0	выполнять	
executive	0	0	0	0	0	0	0	0	0	0	должностное лицо	
exegesis	0	0	0	0	0	0	0	0	0	0	толкование	
exemplar	0	0	0	0	0	0	0	0	0	0	образец	
exemplify	0	0	0	0	0	0	0	0	0	0	иллюстрировать	
exempt	0	0	0	0	0	0	0	0	0	0	освобождать	
exercise	0	0	0	0	0	0	0	0	0	0	упражнение	
exert	0	0	0	0	0	0	0	0	0	0	проявлять	
exertion	0	0	0	0	0	0	0	0	0	0	усилие	
exhale	0	0	0	0	0	0	0	0	0	0	выдох	
exhibit	0	0	0	0	0	0	0	0	0	0	экспонат	
exhibition	0	0	0	0	0	0	0	0	0	0	выставка	
exist	0	0	0	0	0	0	0	0	0	0	существует	
existent	0	0	0	0	0	0	0	0	0	0	существующий	
existing	0	0	0	0	0	0	0	0	0	0	существующий	
exit	0	0	0	0	0	0	0	0	0	0	выход	
exodus	0	0	0	0	0	0	0	0	0	0	исход	
exorbitant	0	0	0	0	0	0	0	0	0	0	непомерный	
exorcist	0	0	0	0	0	0	0	0	0	0	экзорцист	
expand	0	0	0	0	0	0	0	0	0	0	расширять	
expanded	0	0	0	0	0	0	0	0	0	0	расширенный	
expanse	0	0	0	0	0	0	0	0	0	0	простор	
expansion	0	0	0	0	0	0	0	0	0	0	расширение	
expansive	0	0	0	0	0	0	0	0	0	0	обширный	
expediency	0	0	0	0	0	0	0	0	0	0	целесообразность	
expedite	0	0	0	0	0	0	0	0	0	0	ускорить	
expeditious	0	0	0	0	0	0	0	0	0	0	оперативный	
expense	0	0	0	0	0	0	0	0	0	0	расход	
expensive	0	0	0	0	0	0	0	0	0	0	дорогой	
experience	0	0	0	0	0	0	0	0	0	0	опыт	
experiences	0	0	0	0	0	0	0	0	0	0	опыт	
experimental	0	0	0	0	0	0	0	0	0	0	экспериментальный	
experimenter	0	0	0	0	0	0	0	0	0	0	экспериментатор	
expiration	0	0	0	0	0	0	0	0	0	0	истечение срока	
expiry	0	0	0	0	0	0	0	0	0	0	истечение срока	
explanation	0	0	0	0	0	0	0	0	0	0	объяснение	
explanatory	0	0	0	0	0	0	0	0	0	0	объяснительный	
explication	0	0	0	0	0	0	0	0	0	0	объяснение	
exploit	0	0	0	0	0	0	0	0	0	0	использовать	
explorer	0	0	0	0	0	0	0	0	0	0	исследователь	
exponent	0	0	0	0	0	0	0	0	0	0	экспонента	
exponential	0	0	0	0	0	0	0	0	0	0	экспоненциальный	
export	0	0	0	0	0	0	0	0	0	0	экспорт	
exportation	0	0	0	0	0	0	0	0	0	0	вывоз	
exposition	0	0	0	0	0	0	0	0	0	0	экспозиция	
expository	0	0	0	0	0	0	0	0	0	0	объяснительный	
exposure	0	0	0	0	0	0	0	0	0	0	экспозиция	
expound	0	0	0	0	0	0	0	0	0	0	излагать	
express	0	0	0	0	0	0	0	0	0	0	выражать	
expression	0	0	0	0	0	0	0	0	0	0	выражение	
expressive	0	0	0	0	0	0	0	0	0	0	выразительный	
extant	0	0	0	0	0	0	0	0	0	0	сохранившийся	
extendable	0	0	0	0	0	0	0	0	0	0	расширяемый	
extended	0	0	0	0	0	0	0	0	0	0	расширенный	
extension	0	0	0	0	0	0	0	0	0	0	расширение	
extent	0	0	0	0	0	0	0	0	0	0	степень	
exterior	0	0	0	0	0	0	0	0	0	0	экстерьер	
external	0	0	0	0	0	0	0	0	0	0	внешний	
externally	0	0	0	0	0	0	0	0	0	0	внешне	
extract	0	0	0	0	0	0	0	0	0	0	извлекать	
extracting	0	0	0	0	0	0	0	0	0	0	извлечение	
extraction	0	0	0	0	0	0	0	0	0	0	добыча	
extractor	0	0	0	0	0	0	0	0	0	0	экстрактор	
extradition	0	0	0	0	0	0	0	0	0	0	экстрадиция	
extramural	0	0	0	0	0	0	0	0	0	0	заочный	
extraneous	0	0	0	0	0	0	0	0	0	0	посторонний	
extravaganza	0	0	0	0	0	0	0	0	0	0	феерия	
extreme	0	0	0	0	0	0	0	0	0	0	крайний	
extremely	0	0	0	0	0	0	0	0	0	0	очень сильно	
extrinsic	0	0	0	0	0	0	0	0	0	0	внешний	
extrusion	0	0	0	0	0	0	0	0	0	0	экструзия	
exude	0	0	0	0	0	0	0	0	0	0	источать	
eye	0	0	0	0	0	0	0	0	0	0	глаз	
eyeglass	0	0	0	0	0	0	0	0	0	0	очки	
eyelet	0	0	0	0	0	0	0	0	0	0	ушко	
eyepiece	0	0	0	0	0	0	0	0	0	0	окуляр	
eyesight	0	0	0	0	0	0	0	0	0	0	зрение	
fable	0	0	0	0	0	0	0	0	0	0	басня	
fabric	0	0	0	0	0	0	0	0	0	0	ткань	
fabricated	0	0	0	0	0	0	0	0	0	0	сфабрикованный	
facade	0	0	0	0	0	0	0	0	0	0	фасад	
face	0	0	0	0	0	0	0	0	0	0	лицо	
facet	0	0	0	0	0	0	0	0	0	0	грань	
facile	0	0	0	0	0	0	0	0	0	0	легкий	
facility	0	0	0	0	0	0	0	0	0	0	средство	
facing	0	0	0	0	0	0	0	0	0	0	перед	
facsimile	0	0	0	0	0	0	0	0	0	0	факсимиле	
faction	0	0	0	0	0	0	0	0	0	0	фракция	
factor	0	0	0	0	0	0	0	0	0	0	фактор	
factory	0	0	0	0	0	0	0	0	0	0	фабрика	
faculties	0	0	0	0	0	0	0	0	0	0	факультеты	
fad	0	0	0	0	0	0	0	0	0	0	причуда	
faded	0	0	0	0	0	0	0	0	0	0	блеклый	
fairway	0	0	0	0	0	0	0	0	0	0	фарватер	
fairy	0	0	0	0	0	0	0	0	0	0	сказочный	
falsified	0	0	0	0	0	0	0	0	0	0	фальсифицированный	
famed	0	0	0	0	0	0	0	0	0	0	знаменитый	
familiarize	0	0	0	0	0	0	0	0	0	0	познакомить	
fan	0	0	0	0	0	0	0	0	0	0	поклонник	
fanciful	0	0	0	0	0	0	0	0	0	0	причудливый	
fandango	0	0	0	0	0	0	0	0	0	0	фанданго	
fanning	0	0	0	0	0	0	0	0	0	0	обмахивание	
fantasia	0	0	0	0	0	0	0	0	0	0	фантазия	
fantasy	0	0	0	0	0	0	0	0	0	0	фантазия	
fare	0	0	0	0	0	0	0	0	0	0	транспортные расходы	
farewell	0	0	0	0	0	0	0	0	0	0	прощальный привет	
farmer	0	0	0	0	0	0	0	0	0	0	фермер	
farmhouse	0	0	0	0	0	0	0	0	0	0	дом	
farming	0	0	0	0	0	0	0	0	0	0	сельское хозяйство	
faro	0	0	0	0	0	0	0	0	0	0	фаро	
farther	0	0	0	0	0	0	0	0	0	0	дальше	
fascia	0	0	0	0	0	0	0	0	0	0	фасция	
fashion	0	0	0	0	0	0	0	0	0	0	мода	
fasten	0	0	0	0	0	0	0	0	0	0	застегнуть	
fastener	0	0	0	0	0	0	0	0	0	0	застежка	
fastening	0	0	0	0	0	0	0	0	0	0	крепление	
fated	0	0	0	0	0	0	0	0	0	0	обреченный	
fathom	0	0	0	0	0	0	0	0	0	0	вникать	
fauna	0	0	0	0	0	0	0	0	0	0	фауна	
favor	0	0	0	0	0	0	0	0	0	0	услуга	
feasibility	0	0	0	0	0	0	0	0	0	0	осуществимость	
feasible	0	0	0	0	0	0	0	0	0	0	достижимый	
feather	0	0	0	0	0	0	0	0	0	0	пух Перо	
features	0	0	0	0	0	0	0	0	0	0	Особенности	
fecundity	0	0	0	0	0	0	0	0	0	0	плодовитость	
federal	0	0	0	0	0	0	0	0	0	0	федеральный	
federation	0	0	0	0	0	0	0	0	0	0	федерация	
feed	0	0	0	0	0	0	0	0	0	0	подача	
feeder	0	0	0	0	0	0	0	0	0	0	кормушка	
feel	0	0	0	0	0	0	0	0	0	0	Чувствовать	
feet	0	0	0	0	0	0	0	0	0	0	ноги	
feline	0	0	0	0	0	0	0	0	0	0	кошачий	
felt	0	0	0	0	0	0	0	0	0	0	чувствовала	
feminine	0	0	0	0	0	0	0	0	0	0	женский род	
femininity	0	0	0	0	0	0	0	0	0	0	женственность	
fen	0	0	0	0	0	0	0	0	0	0	болото	
fence	0	0	0	0	0	0	0	0	0	0	изгородь	
fend	0	0	0	0	0	0	0	0	0	0	парировать	
fennel	0	0	0	0	0	0	0	0	0	0	фенхель	
fern	0	0	0	0	0	0	0	0	0	0	папоротник	
ferry	0	0	0	0	0	0	0	0	0	0	перевозить	
fertilize	0	0	0	0	0	0	0	0	0	0	удобрять	
fervent	0	0	0	0	0	0	0	0	0	0	пылкий	
fetch	0	0	0	0	0	0	0	0	0	0	принести	
fetish	0	0	0	0	0	0	0	0	0	0	фетиш	
fiancee	0	0	0	0	0	0	0	0	0	0	невеста	
fiat	0	0	0	0	0	0	0	0	0	0	указ	
fiber	0	0	0	0	0	0	0	0	0	0	волокно	
fibrous	0	0	0	0	0	0	0	0	0	0	волокнистый	
fiction	0	0	0	0	0	0	0	0	0	0	вымысел	
fiddle	0	0	0	0	0	0	0	0	0	0	скрипка	
fiddler	0	0	0	0	0	0	0	0	0	0	скрипач	
fiduciary	0	0	0	0	0	0	0	0	0	0	доверенное лицо	
field	0	0	0	0	0	0	0	0	0	0	поле	
fighter	0	0	0	0	0	0	0	0	0	0	боец	
figment	0	0	0	0	0	0	0	0	0	0	вымысел	
figurative	0	0	0	0	0	0	0	0	0	0	образный	
figure	0	0	0	0	0	0	0	0	0	0	фигура	
figurine	0	0	0	0	0	0	0	0	0	0	статуэтка	
filament	0	0	0	0	0	0	0	0	0	0	нить	
filamentous	0	0	0	0	0	0	0	0	0	0	нитевидный	
file	0	0	0	0	0	0	0	0	0	0	файл	
filigree	0	0	0	0	0	0	0	0	0	0	филигранный	
filing	0	0	0	0	0	0	0	0	0	0	регистрация	
filings	0	0	0	0	0	0	0	0	0	0	документы	
fillet	0	0	0	0	0	0	0	0	0	0	филе	
filling	0	0	0	0	0	0	0	0	0	0	заполнение	
filly	0	0	0	0	0	0	0	0	0	0	кобылка	
film	0	0	0	0	0	0	0	0	0	0	фильм	
filmy	0	0	0	0	0	0	0	0	0	0	пленочный	
filter	0	0	0	0	0	0	0	0	0	0	фильтр	
fin	0	0	0	0	0	0	0	0	0	0	плавник	
final	0	0	0	0	0	0	0	0	0	0	окончательный	
finale	0	0	0	0	0	0	0	0	0	0	финал	
finality	0	0	0	0	0	0	0	0	0	0	окончательность	
finance	0	0	0	0	0	0	0	0	0	0	финансы	
financial	0	0	0	0	0	0	0	0	0	0	финансовый	
financier	0	0	0	0	0	0	0	0	0	0	финансист	
finch	0	0	0	0	0	0	0	0	0	0	зяблик	
find	0	0	0	0	0	0	0	0	0	0	найти	
finding	0	0	0	0	0	0	0	0	0	0	найти	
finger	0	0	0	0	0	0	0	0	0	0	Палец	
fingerprint	0	0	0	0	0	0	0	0	0	0	отпечаток пальца	
finish	0	0	0	0	0	0	0	0	0	0	финиш	
finite	0	0	0	0	0	0	0	0	0	0	конечный	
fink	0	0	0	0	0	0	0	0	0	0	финк	
firefly	0	0	0	0	0	0	0	0	0	0	Светляк	
fireplace	0	0	0	0	0	0	0	0	0	0	камин	
fireside	0	0	0	0	0	0	0	0	0	0	у камина	
firewood	0	0	0	0	0	0	0	0	0	0	дрова	
firework	0	0	0	0	0	0	0	0	0	0	салют	
firing	0	0	0	0	0	0	0	0	0	0	стрельба	
firm	0	0	0	0	0	0	0	0	0	0	твердый	
firmament	0	0	0	0	0	0	0	0	0	0	твердь	
firmly	0	0	0	0	0	0	0	0	0	0	твердо	
fiscal	0	0	0	0	0	0	0	0	0	0	фискальный	
fish	0	0	0	0	0	0	0	0	0	0	рыбы	
fisherman	0	0	0	0	0	0	0	0	0	0	рыбак	
fishery	0	0	0	0	0	0	0	0	0	0	рыболовство	
fishing	0	0	0	0	0	0	0	0	0	0	ловит рыбу	
fishy	0	0	0	0	0	0	0	0	0	0	рыбный	
fissile	0	0	0	0	0	0	0	0	0	0	расщепляющийся	
fission	0	0	0	0	0	0	0	0	0	0	деление	
fissure	0	0	0	0	0	0	0	0	0	0	трещина	
fist	0	0	0	0	0	0	0	0	0	0	кулак	
fistula	0	0	0	0	0	0	0	0	0	0	свищ	
fitness	0	0	0	0	0	0	0	0	0	0	фитнес	
fitted	0	0	0	0	0	0	0	0	0	0	установлен	
fittings	0	0	0	0	0	0	0	0	0	0	арматура	
fix	0	0	0	0	0	0	0	0	0	0	исправить	
fixation	0	0	0	0	0	0	0	0	0	0	фиксация	
fixtures	0	0	0	0	0	0	0	0	0	0	светильники	
fizz	0	0	0	0	0	0	0	0	0	0	шипение	
flaky	0	0	0	0	0	0	0	0	0	0	шелушащийся	
flame	0	0	0	0	0	0	0	0	0	0	пламя	
flaming	0	0	0	0	0	0	0	0	0	0	пылающий	
flank	0	0	0	0	0	0	0	0	0	0	фланг	
flanked	0	0	0	0	0	0	0	0	0	0	окруженный	
flanking	0	0	0	0	0	0	0	0	0	0	фланговый	
flannel	0	0	0	0	0	0	0	0	0	0	фланель	
flapping	0	0	0	0	0	0	0	0	0	0	хлопанье	
flare	0	0	0	0	0	0	0	0	0	0	вспышка	
flaring	0	0	0	0	0	0	0	0	0	0	пылающий	
flash	0	0	0	0	0	0	0	0	0	0	вспышка	
flashback	0	0	0	0	0	0	0	0	0	0	воспоминание	
flashing	0	0	0	0	0	0	0	0	0	0	мигающий	
flashlight	0	0	0	0	0	0	0	0	0	0	фонарик	
flashy	0	0	0	0	0	0	0	0	0	0	кричащий	
flask	0	0	0	0	0	0	0	0	0	0	колба	
flat	0	0	0	0	0	0	0	0	0	0	плоский	
flatness	0	0	0	0	0	0	0	0	0	0	плоскостность	
flatten	0	0	0	0	0	0	0	0	0	0	сгладить	
flattery	0	0	0	0	0	0	0	0	0	0	лесть	
flavor	0	0	0	0	0	0	0	0	0	0	вкус	
fleeting	0	0	0	0	0	0	0	0	0	0	мимолетный	
flex	0	0	0	0	0	0	0	0	0	0	сгибаться	
flexible	0	0	0	0	0	0	0	0	0	0	гибкий	
flexion	0	0	0	0	0	0	0	0	0	0	сгибание	
flicker	0	0	0	0	0	0	0	0	0	0	мерцание	
flickering	0	0	0	0	0	0	0	0	0	0	мерцающий	
flier	0	0	0	0	0	0	0	0	0	0	летчик	
flight	0	0	0	0	0	0	0	0	0	0	полет	
fling	0	0	0	0	0	0	0	0	0	0	швырять	
flint	0	0	0	0	0	0	0	0	0	0	кремень	
flipper	0	0	0	0	0	0	0	0	0	0	флиппер	
flirting	0	0	0	0	0	0	0	0	0	0	флирт	
float	0	0	0	0	0	0	0	0	0	0	плавать	
flock	0	0	0	0	0	0	0	0	0	0	стадо	
floor	0	0	0	0	0	0	0	0	0	0	пол	
flora	0	0	0	0	0	0	0	0	0	0	Флора	
florist	0	0	0	0	0	0	0	0	0	0	флорист	
floss	0	0	0	0	0	0	0	0	0	0	нить	
flour	0	0	0	0	0	0	0	0	0	0	мука	
flowering	0	0	0	0	0	0	0	0	0	0	цветение	
fluctuate	0	0	0	0	0	0	0	0	0	0	колебаться	
fluctuating	0	0	0	0	0	0	0	0	0	0	колеблющийся	
flue	0	0	0	0	0	0	0	0	0	0	дымоход	
fluency	0	0	0	0	0	0	0	0	0	0	Беглость	
fluff	0	0	0	0	0	0	0	0	0	0	пух	
fluffy	0	0	0	0	0	0	0	0	0	0	пушистый	
fluid	0	0	0	0	0	0	0	0	0	0	жидкость	
fluidity	0	0	0	0	0	0	0	0	0	0	текучесть	
fluorescence	0	0	0	0	0	0	0	0	0	0	флуоресценция	
fluorescent	0	0	0	0	0	0	0	0	0	0	флуоресцентный	
flurry	0	0	0	0	0	0	0	0	0	0	шквал	
flustered	0	0	0	0	0	0	0	0	0	0	взволнованный	
flute	0	0	0	0	0	0	0	0	0	0	флейта	
fluted	0	0	0	0	0	0	0	0	0	0	рифленый	
fluvial	0	0	0	0	0	0	0	0	0	0	речной	
flux	0	0	0	0	0	0	0	0	0	0	поток	
fly	0	0	0	0	0	0	0	0	0	0	летать	
flyer	0	0	0	0	0	0	0	0	0	0	рекламный проспект	
flywheel	0	0	0	0	0	0	0	0	0	0	маховик	
foal	0	0	0	0	0	0	0	0	0	0	жеребенок	
foam	0	0	0	0	0	0	0	0	0	0	мыло	
foaming	0	0	0	0	0	0	0	0	0	0	пенообразование	
foamy	0	0	0	0	0	0	0	0	0	0	пенистый	
fob	0	0	0	0	0	0	0	0	0	0	брелок	
focal	0	0	0	0	0	0	0	0	0	0	фокальный	
fodder	0	0	0	0	0	0	0	0	0	0	корм	
fog	0	0	0	0	0	0	0	0	0	0	туман	
foggy	0	0	0	0	0	0	0	0	0	0	туманный	
foil	0	0	0	0	0	0	0	0	0	0	фольга	
fold	0	0	0	0	0	0	0	0	0	0	складывать	
folded	0	0	0	0	0	0	0	0	0	0	сложенный	
foliage	0	0	0	0	0	0	0	0	0	0	листва	
folio	0	0	0	0	0	0	0	0	0	0	фолиант	
folk	0	0	0	0	0	0	0	0	0	0	народный	
folklore	0	0	0	0	0	0	0	0	0	0	фольклор	
follicle	0	0	0	0	0	0	0	0	0	0	фолликул	
follicular	0	0	0	0	0	0	0	0	0	0	фолликулярный	
follow	0	0	0	0	0	0	0	0	0	0	следить	
fondling	0	0	0	0	0	0	0	0	0	0	ласкание	
font	0	0	0	0	0	0	0	0	0	0	шрифт	
fooling	0	0	0	0	0	0	0	0	0	0	обманывать	
foot	0	0	0	0	0	0	0	0	0	0	ступня	
footbridge	0	0	0	0	0	0	0	0	0	0	пешеходный мост	
footpath	0	0	0	0	0	0	0	0	0	0	пешеходная дорожка	
footprint	0	0	0	0	0	0	0	0	0	0	след	
fop	0	0	0	0	0	0	0	0	0	0	пижон	
forceps	0	0	0	0	0	0	0	0	0	0	щипцы	
ford	0	0	0	0	0	0	0	0	0	0	брод	
forecaster	0	0	0	0	0	0	0	0	0	0	синоптик	
forefinger	0	0	0	0	0	0	0	0	0	0	указательный палец	
foregone	0	0	0	0	0	0	0	0	0	0	упущенный	
foreground	0	0	0	0	0	0	0	0	0	0	передний план	
forehead	0	0	0	0	0	0	0	0	0	0	лоб	
forensic	0	0	0	0	0	0	0	0	0	0	судебно-медицинский	
forest	0	0	0	0	0	0	0	0	0	0	лес	
forethought	0	0	0	0	0	0	0	0	0	0	предусмотрительность	
foreword	0	0	0	0	0	0	0	0	0	0	предисловие	
forgetful	0	0	0	0	0	0	0	0	0	0	забывчивый	
forgetfulness	0	0	0	0	0	0	0	0	0	0	забывчивость	
fork	0	0	0	0	0	0	0	0	0	0	вилка	
forked	0	0	0	0	0	0	0	0	0	0	раздвоенный	
forking	0	0	0	0	0	0	0	0	0	0	разветвление	
form	0	0	0	0	0	0	0	0	0	0	форма	
formalism	0	0	0	0	0	0	0	0	0	0	формализм	
formation	0	0	0	0	0	0	0	0	0	0	формирование	
formed	0	0	0	0	0	0	0	0	0	0	сформированный	
formulary	0	0	0	0	0	0	0	0	0	0	формуляр	
formulate	0	0	0	0	0	0	0	0	0	0	формулировать	
forsooth	0	0	0	0	0	0	0	0	0	0	воистину	
forthwith	0	0	0	0	0	0	0	0	0	0	немедленно	
fortification	0	0	0	0	0	0	0	0	0	0	укрепление	
fortnightly	0	0	0	0	0	0	0	0	0	0	раз в две недели	
fortuitous	0	0	0	0	0	0	0	0	0	0	случайный	
forty	0	0	0	0	0	0	0	0	0	0	сорок	
forum	0	0	0	0	0	0	0	0	0	0	Форум	
fossil	0	0	0	0	0	0	0	0	0	0	ископаемое	
fossils	0	0	0	0	0	0	0	0	0	0	окаменелости	
founder	0	0	0	0	0	0	0	0	0	0	основатель	
foundry	0	0	0	0	0	0	0	0	0	0	Литейный завод	
fountain	0	0	0	0	0	0	0	0	0	0	фонтан	
fourfold	0	0	0	0	0	0	0	0	0	0	вчетверо	
fourth	0	0	0	0	0	0	0	0	0	0	четвертый	
fowl	0	0	0	0	0	0	0	0	0	0	птица	
fox	0	0	0	0	0	0	0	0	0	0	лиса	
foxy	0	0	0	0	0	0	0	0	0	0	хитрый	
fraction	0	0	0	0	0	0	0	0	0	0	дробная часть	
fractional	0	0	0	0	0	0	0	0	0	0	дробный	
fragility	0	0	0	0	0	0	0	0	0	0	хрупкость	
fragment	0	0	0	0	0	0	0	0	0	0	фрагмент	
fragmentary	0	0	0	0	0	0	0	0	0	0	фрагментарный	
